2.63490052115 0 0 0 0 0 
0 -0.18687897094 0 0 0 0 
0 0 1.29519808935 0 0 0 
0 0 0 -0.24651391896 0 0 
0 0 0 0 -0.7739090478 0 
0 0 0 0 0 -0.218534082845 
