2.12428436125 0 0 0 0 0 0 0 
0 -0.405758925005 0 0 0 0 0 0 
0 0 1.56697413085 0 0 0 0 0 
0 0 0 -0.489790733545 0 0 0 0 
0 0 0 0 -0.39254904198 0 0 0 
0 0 0 0 0 0.331486025285 0 0 
0 0 0 0 0 0 -7.158045843 0 
0 0 0 0 0 0 0 -3.12334639725 
